X105_B	X10_B	X128_B	X12_B	X130_B	X133_B	X137_B	X150_B	X157_B	X172_B	X180_B	X181_B	X184_B	X201_B	X229_B	X238_B	X240_B	X256_B	X258_B	X263_B	X265_B	X268_B	X26_B	X272_B	X274_B	X275_B	X276_B	X281_B	X282_B	X332_B	X335_B	X338_B	X341_B	X343_B	X350_B	X367_B	X377_B	X383_B	X385_B	X397_B	X39_B	X42_B	X45_B	X51_B	X521_B	X526_B	X527_B	X536_B	X544_B	X549_B	X560_B	X565_B	X567_B	X572_B	X582_B	X585_B	X587_B	X589_B	X590_B	X591_B	X599_B	X608_B	X615_B	X624_B	X633_B	X637_B	X78_B	X87_B	X105_4M	X10_4M	X128_4M	X12_4M	X130_4M	X133_4M	X137_4M	X150_4M	X157_4M	X172_4M	X180_4M	X181_4M	X184_4M	X201_4M	X229_4M	X238_4M	X240_4M	X256_4M	X258_4M	X263_4M	X265_4M	X268_4M	X26_4M	X272_4M	X274_4M	X275_4M	X276_4M	X281_4M	X282_4M	X332_4M	X335_4M	X338_4M	X341_4M	X343_4M	X350_4M	X367_4M	X377_4M	X383_4M	X385_4M	X397_4M	X39_4M	X42_4M	X45_4M	X51_4M	X521_4M	X526_4M	X527_4M	X536_4M	X544_4M	X549_4M	X560_4M	X565_4M	X567_4M	X572_4M	X582_4M	X585_4M	X587_4M	X589_4M	X590_4M	X591_4M	X599_4M	X608_4M	X615_4M	X624_4M	X633_4M	X637_4M	X78_4M	X87_4M	X105_12M	X10_12M	X128_12M	X12_12M	X130_12M	X133_12M	X137_12M	X150_12M	X157_12M	X172_12M	X180_12M	X181_12M	X184_12M	X201_12M	X229_12M	X238_12M	X240_12M	X256_12M	X258_12M	X263_12M	X265_12M	X268_12M	X26_12M	X272_12M	X274_12M	X275_12M	X276_12M	X281_12M	X282_12M	X332_12M	X335_12M	X338_12M	X341_12M	X343_12M	X350_12M	X367_12M	X377_12M	X383_12M	X385_12M	X397_12M	X39_12M	X42_12M	X45_12M	X51_12M	X521_12M	X526_12M	X527_12M	X536_12M	X544_12M	X549_12M	X560_12M	X565_12M	X567_12M	X572_12M	X582_12M	X585_12M	X587_12M	X589_12M	X590_12M	X591_12M	X599_12M	X608_12M	X615_12M	X624_12M	X633_12M	X637_12M	X78_12M	X87_12M	X105_M	X10_M	X128_M	X12_M	X130_M	X133_M	X137_M	X150_M	X157_M	X172_M	X180_M	X181_M	X184_M	X201_M	X229_M	X238_M	X240_M	X256_M	X258_M	X263_M	X265_M	X268_M	X26_M	X272_M	X274_M	X275_M	X276_M	X281_M	X282_M	X332_M	X335_M	X338_M	X341_M	X343_M	X350_M	X367_M	X377_M	X383_M	X385_M	X397_M	X39_M	X42_M	X45_M	X51_M	X521_M	X526_M	X527_M	X536_M	X544_M	X549_M	X560_M	X565_M	X567_M	X572_M	X582_M	X585_M	X587_M	X589_M	X590_M	X591_M	X599_M	X608_M	X615_M	X624_M	X633_M	X637_M	X78_M	X87_M
MS00334	0	6.96841470927866e-05	6.94910515513392e-05	0	0	1.52180621606173e-05	0	0	0	0	0	0	0	0	0	0	0	3.64615080704004e-05	0	0	7.00121102328641e-05	0.000245831027558078	0.00289983717361472	0	0	0	0	0	0.000163645286987216	0	0	0	0	0	0	0	0	0	0.000664245322835906	3.36312474781465e-05	4.48925639195422e-05	0.00553473044917204	0	0.000137799530289615	0	0.000296186759245424	0	0.00158276634861171	0	3.12376619624272e-05	0.00042555065497035	0	4.3516578600496e-05	0	0	8.4681693013144e-05	6.31762589660093e-05	0	0	0	0.00022716917802705	0.000152652393876535	0.00465858427232362	0	1.97458257100951e-05	0	0.000133030582953429	0	0.000249463654612815	0	0	0	3.24958096170647e-05	0	0	9.10557063703546e-05	0	0	0	2.25164467453288e-05	8.52121337515847e-05	4.25892340244484e-05	6.00655561638578e-05	0.000208775042550642	0	0	1.79345243450606e-05	0	0	0	0	0	0	0.000124516738686956	0	0	0	1.73673128197455e-05	0	0	0	0	2.19511327732961e-05	2.66452770614824e-05	2.17039462945395e-05	0	8.67519125261696e-05	8.61110181751414e-05	0	0	0	0	0	0	0.000380470271479493	3.70320714537656e-05	9.77911784687938e-05	0	0	0	7.39351641648397e-05	0	0	0	0	0	0	0	6.6016986793195e-05	0	8.23441368475884e-05	0	6.91388082852813e-05	0	1.82632932321803e-05	0	5.94306055546515e-05	2.54936648742306e-05	3.65821077615613e-05	7.33325465416739e-05	0.000315302150419422	1.98664987780087e-05	5.99840141476306e-05	6.96487051051723e-05	0.000258335244457468	5.4869506911146e-05	3.47242384388145e-05	2.94457507307852e-05	3.33752936577778e-05	0	0.000722036491393961	8.68762775278839e-05	0.000401381400045938	0.00150689424891409	4.11512905692627e-05	0	0.000443495135493473	7.11939733015877e-05	0.000132686287699379	4.22725085859724e-05	3.42570698998368e-05	0.000108571781350968	5.46049252452928e-05	0	8.21397191144885e-05	2.47885736748974e-05	0.000444249541502363	4.69361234066833e-05	1.73748991520887e-05	6.63059897158388e-05	3.11655198895089e-05	0.000117631403933562	0	7.29410810213911e-05	0.000766622560185057	5.09608916208742e-05	1.19308394528862e-05	0.000540125705626224	0	1.52947179040146e-05	1.62413581240275e-05	4.44168128471997e-05	0.00018344111361791	0.000119855364402372	7.86458140266621e-05	7.58801445936041e-05	2.06244706964902e-05	5.07920546028937e-05	0	2.87986817380524e-05	0.00148408962633558	0.00022281183104227	3.91027110074251e-05	0.000422812184544341	0.000370806964930846	0.00162413798421429	0.000131176947988115	0	6.5290716767723e-05	6.73527387670399e-05	0	3.76256183901846e-05	0.000298117139740818	0.000123781079628277	1.10718374521003e-05	4.11761530769387e-05	0	1.49854731212001e-05	6.49160469055993e-06	0.000267968585610387	8.81704341107305e-05	0	1.09430279253434e-05	0	0.000202340794485069	7.38495028694952e-05	0	0	7.70553644138719e-05	0	0	0	0	1.29808219663287e-05	1.92576299160093e-05	1.45890546677034e-05	1.90241211820724e-05	0	0	0	0	2.66056312953686e-05	0	1.50616687139118e-05	0	5.96922561259173e-05	0	0	0	3.34805801128353e-05	1.91680810926022e-05	1.5901454182567e-05	8.42681274751269e-06	1.11313196282825e-05	1.27767532943454e-05	0	3.21458002335917e-05	0	0	1.41626681465191e-05	7.59246617765443e-06	6.39262426710208e-06	1.711935206623e-05	0	0	0	0	0	0	0	0.000148020799735378	0.000259251945599997	0	4.97313158426432e-05	0	0	4.07320307668477e-05	0	0	0	0	1.90405417577329e-05
MS00335	0.000615097633670973	0	0.00133287389296839	0	0	0.000195861505886734	0.000100383821986334	0	0	0.000566467144682602	0.000940306209944056	0	0.000192980216412672	0	0.00462427452002419	0	0	0.000910660426815606	0	3.76607924073492e-05	1.0608685377316e-05	0.0288555195712478	0.164565474710579	4.24894909679111e-05	0	0	0.00146153975567596	0	0.00229138432320749	0.000268148894040876	0.00125021526068533	0	1.26341993845356e-05	0.000142250468923532	0	0.000106149077412257	0.00931405109107662	0	0.00508448987885017	0.000428973497351552	0.00151973709784982	0.00188606645512992	2.24840360556122e-05	0.00240617690037077	0	0.000825676190356809	0	0.0108497244089909	0.000222259117957101	0.000193932291277914	0.00046665901820663	0.000479917031907777	0.00284098050254762	0.000456701517462475	0	0.000665052910435846	0.000586153645370325	0.00370632417926289	0.000186489686238989	0.000283921617849419	0.00138069788746156	2.85764771962071e-05	0.000498530379396067	0.000999551838452999	0	0.00209909324794303	0.00298749739708527	0	0.0491377285516224	0.000438724278692973	0.0012232231810798	0.000321671320470757	0.000358338053394811	0.000298234044147494	4.61330553772384e-05	0.0016013698685145	0.000217608093120461	0.000165367219751313	0.000155653454102232	0.000599359293341233	0.000404150023391541	0.00117791841468336	0.0080143030286454	0.00523605323022848	6.76272233169634e-05	0.00763093488678514	8.52456350343865e-05	0.00022688667796929	0.00446093070031287	0.000675482699538743	3.39662471544309e-05	5.52320015850786e-05	0	0.0014204942454397	0.000146057762078908	0.000299711807045225	0.0047589702481536	3.77016021421072e-05	0.00236102264731222	0.00307558120390242	0	0.000739809191939188	0.000384663089798394	0.000157154386195061	0.000211460303442805	1.75066043248601e-05	0.0214888114500086	0.00265805062261817	7.27730971098105e-05	0.000103014499495656	2.27933835998842e-05	0.00019167611294513	1.48987146075842e-05	0	0.000505959458166037	0.00152685157725096	0.00290880216688308	0	4.17807475126318e-05	0	0.00434054435950253	9.60427234140631e-05	0.000457976063466082	0.000261056330773013	0.000574859790780225	0	0.000433269117730355	0	0.000493678072310028	4.60945109765527e-05	0	3.92320851846549e-05	0.00159368322503649	0.000141631324975224	3.27392684628878e-05	1.07485941120794e-05	0	0	0	0	4.80157715744663e-05	0	0	0	0	3.83403330603693e-05	0	0	0	0	0.000750320137818207	0	0	1.11357268829635e-05	0	0	0	0	8.67575254527874e-05	0	0	0	0	0	0	0	0.000209432671361755	0	0	0	0	0	0	0	0.000119680149834378	0	0	0	0.000179028703527877	0	0	0	0	0	0	0	0	0	0.000165198054219605	0	1.18395504831164e-05	8.76598703937266e-05	0	0	0	7.19795906885882e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02802541954873e-05	0	0	0	0	0	0	0	2.71485969638564e-05	0	0	0	0	0	0	0	0.000425835512091259	0	5.44601431684608e-06	0	0	0	0	0	0	0	0	0	0	2.57814768408321e-05	0	0	1.81737960783989e-05	0	0	0	9.16200101798682e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5419774097897e-06	0	0	0	0	0	0	0	0	0	0	0
MS00336	0	0	0	0	0	0	0	0	0	0	0	0	0	9.88276850359326e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000759205469391394	0	0	0	0	0.00281271149610581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.64881608166464e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58039605047676e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62370272707047e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.87807387829433e-05	0	0	0	0	0
MS00337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00640614720749289	0	0	0	0	0	0	0	0	0.0161126607316451	0	0.000535175711463743	0	0	0	0	0	0.238017007240076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0055651635254707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0230714221672498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00338	0	0	0	0	0	4.03837682248788e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000489554395791931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000165453147480133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13435373545763e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.01247161038603e-05	0	0	0	0	5.45452999662626e-05	3.52263964978028e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.379423021675e-05	0	0	0	0	0	0	1.68594196971968e-05	0	0	0	1.41015742720619e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.44714074753243e-05	0	0	0	0	0
MS00339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128825500273723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.72464764987605e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98828656914055e-05	0	0	0.000169410504918334	0	0	0	0	0	0	0	0	0	0	0	0	9.22412963029279e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71008898727018e-05	0	0	2.45273748875794e-05	2.39704917518268e-05	7.99174309716273e-06	0	0	0	0	0	0	0	0	0	0	0	0	6.32243240339728e-06	1.98128610540477e-05	0.000256795788802145	0	1.74933879588874e-05	2.5568713283719e-05	2.03604905268603e-05	0	0	0	0.000101854024988458	1.52785610845923e-05	0	1.11496101575106e-05	0	4.21054521362509e-05	0	1.55724354842483e-05	1.80897665623885e-05	0	0	0	0	1.8505155586136e-05	5.66393102931254e-05	2.44034984659454e-05	0	0	0	2.91100585779757e-05	0	0	4.86853777907252e-05	0	0	0	0	0	0	0	0	3.46682408178745e-05	0	0	0	0	0	0	0	0	0	4.36981146727919e-05	0	2.88005493720766e-05	0	1.32899233105311e-05	0	0	0	0	0	0	0	0
MS00340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000238536178565955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15043138671885e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09689517326229e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52898782214253e-05	0	0	0	0	8.48040599216082e-05	0	0	0	0	7.35327014346198e-06	2.2407659127713e-05	0	0	1.65120699985935e-05	0.000373879786846765	0	0	0	1.1829605666441e-05	0	0	1.5490779451444e-05	2.70412154301098e-05	0	0	0	0	0.000115653535452274	0	0	0	0	0	0	0	9.51473562797439e-06	3.49295340047311e-05	0	3.22811567449693e-05	0	0	0	0	0	1.15438410074797e-05	0	0	0	0	0	9.61655234153965e-06	0	0	0	0	0	0	9.4109861002312e-06	0	0	0	0	0	0	0	0	0	3.44841205396565e-05	2.29964821165102e-05	0	0	0	0	0	0	0
MS00341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30887217736612e-05	0	0	0	3.34794056952603e-05	0.00411965404166938	0	0	3.87410604759246e-05	1.38704154783737e-05	1.29325504235328e-05	1.21344422121768e-05	0	0	5.74047056813143e-05	0	0	0	2.94863611979317e-05	0	0	1.67106251141444e-05	0	1.15599052566969e-05	0	0	0	0	1.66490803407532e-05	0	0	0	6.21362899511218e-06	0	0.000320394883186259	0.000105394251117554	0	9.42828931395832e-06	0	4.08328780955651e-05	6.80399276466958e-05	0	0	4.73484141578628e-05	0	0	0	0	3.66030540762683e-05	0	0	0	0	0	3.17911175267416e-05	0	0	0	5.10448088910924e-05	9.89424444744966e-05	1.24190928571466e-05	0	0	1.54013686131891e-05	0	0	0
MS00342	0	0	0	0	0	0.000647551425979331	0	0	0	0	0.00183901147300112	0	0	0	0	0	0	0	0	0	0.000723221207324691	0	0	0.000405303047025723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163864449525059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9994270616747e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66673807700461e-05	0	0	0	0.00164762294945683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00343	0	0	0	0	0	0.0263408286249301	0	0	0	0	0	0	0	4.15579179002044e-05	0	0	0	0	0	7.85541955091215e-05	0.0713071289479138	0.000295605233003641	0	0	0	0	0	0	0	1.92180772231249e-05	0	0	0	0.00106290232571286	0	0	0	0	0.0556277308588799	0	0	0	0	0	0	0	0	0	0.22111570432438	0	0	0	0.000148721132276184	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09923536214098e-05	0.000224178725698747	0	0	0	0	0	0	0	0.00254192595035684	0	0	0	0.000198592650867443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83641031359884e-05	0	2.80578838945724e-05	0	0	0	0	0	1.66809121404315e-05	0	0	0	8.96634967016961e-06	0	0	0	0	0	0	0	0	0.397421370422361	0.000150352840098125	0	0	0	0	0	0	0	0	0.000361846179015684	0	0	0	0	0	0	0	0	0	0	3.6634620303271e-05	6.70280551127707e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.73836454142824e-05	0	0	0	0	0	0	0	0	0	0	0	0.000320929443667151	0	0	0	3.44747202967752e-05	0	0	0	0	0	0	0	0	0	0	2.43041106523483e-05	0	5.57516630949291e-05	0	0	0	0.000358895560129479	0	0	0.000147363229274887	8.42956662398353e-05	5.01946988751946e-05	0	1.99733403250944e-05	0.000109192291200561	0	0	0	0	0	6.77886992165233e-05	0	0	0.000105397401921204	6.62870231958395e-05	0	0	3.28957112709645e-05	1.51701734871868e-05	0	1.88167611453725e-05	1.21980427524115e-05	1.49603062944182e-05	2.22485723111586e-05	0	1.37127405033317e-05	8.04778358702325e-05	8.94872216801701e-05	0	0	0.00024263903539348	4.46006848071003e-05	6.3737326828353e-05	2.07903095014856e-05	0	0	0	8.00222408708388e-06	0	0	0	0	0	0	0	1.79749501381037e-05	3.09258792512682e-05	8.82847550001948e-05	0	6.3885900784911e-05	0	0	0.00128466243940946	1.01214188566163e-05	0	0	1.75723321969848e-05	4.67893592517977e-05
MS00344	0	0	0.000677947483743388	0.000191819980365774	0	0.00040805205867325	0	0	0	0.000595700072794102	0.0151160760459007	0	0.000805044013519217	0	0	0	0	0.000256412547158556	0	0.000466527153704824	0.0149795456539998	0.0332176094753572	0.0599451154991401	0.000578777892622644	0	0	0	0.000107916606817868	0.00923550023114276	0.00119885742182227	0	0	0	0	0	0	3.74213434202008e-05	0	0.19930515655659	0.000607809012206266	0.00472912546008462	0.000575486920014018	0	0.0110857833955732	0	0.0271345687888644	0	0.0185408856947921	0.000112038330463283	0.00148551772725897	0.0332923191861541	0	0.00153730634829361	0	0	0.00318651137678522	0	5.43887918517359e-05	2.7025738486264e-05	3.93655573540495e-05	0.0368765973211187	0.00615003631442718	0.0337557573738793	9.81263451946928e-05	0	0	0.0048199586862979	0.000205127614505919	0.00442053369646063	0	0	0.000315459712793318	0.000109101063769806	0	0	0	0	0	2.30124150275143e-05	0.00141909077383672	0	0.00027190867013863	0.00244773127623199	0.0028263023049367	0	0.000223638800776959	0.000526738985239414	0.000171570301749411	9.25281695461998e-05	0	0	0	0	0.000500113085623312	0.0004078282712915	0	0	7.65790876427063e-05	0	0.000396425506337445	0	0	0	0.000137787632126345	0	0	0.000910714272284161	0.00127272188480447	0	0	1.60889220924258e-05	0	0	4.41533505943805e-05	0	0.000266714069210117	0.00136209622019634	0	6.1741648990282e-05	0	0.00196194802167196	0	0	0	0	0	0.000600136322726941	0	0.00482124510673855	0	0.00753732707816511	0	0.000445319288493962	3.11627593797318e-05	0.000101666252771212	0	0	1.74426155966483e-05	0	0.00013890678748658	0.000179642509175911	0	0	0	0.000862186550966535	4.87267524509879e-05	2.30306201126602e-05	0	5.23492005775275e-05	0	0.00106022215190238	7.49820431372539e-05	2.95199800678891e-05	0.000753044746696457	0	0	0.00029668266811917	0	0.000235720271374855	0	0	9.09950309941855e-05	0	0	4.58402476561705e-05	7.17118623843355e-05	6.59240875966551e-05	0	0	0	0	0	0	0	0.000470229459958397	0	7.71475693914815e-06	0.00121013834070936	7.50772882104976e-05	2.01874735271783e-05	4.40658407215472e-05	0.000124934736565596	0	1.09553298141223e-05	0	0	0	7.3835685364147e-05	0	0	0.000202964661496289	0.000417561790673128	0	0.000159483145820441	5.52307225958782e-05	0.000185939345158189	0.000224661891053481	0	0.000202499867302363	0	0	0	0	0.000347644626774433	0	0.000486889861317123	0.000384335539770599	0.000220553032685616	0.000377377556077143	0.000168071110970631	0.00183764328476167	0.00050435743462387	0.000277827614223414	0.000473193554132177	0.000393903591505892	0.000436147760152784	0.00042918322312677	0.000181194169783564	0.00106442514153082	0	0	6.5629414011662e-05	0	0.000554546266783864	6.96528844102723e-05	0.000192346037792696	0.000461071483090965	9.12000311663868e-05	0.000189715113957818	0.000189242708109145	0	0.000265727499656659	0.000540752885075719	7.12095400298199e-05	0.000172377353177976	0	8.74309351629375e-06	0.000442604036918562	0	0.00056490513769359	0.000514229023977892	0.000737504359856387	0.000536840732958656	7.16097058766644e-06	0.000199781085639491	0.000128003800718821	0.000336573423513008	0.000183068439134785	4.52887211785318e-05	0.000687147994434165	9.6164454120439e-06	1.94382069184471e-05	5.46031381343381e-05	0	9.71658283237736e-06	0	0	3.41983265866194e-05	0	0.000384831375370425	0.00017198699889239	1.60905341817365e-05	1.44839747784963e-05	0.000473683749173492	0.000304520248360309	8.83897367817904e-05	0.000904960166079894	1.19427347810814e-05	0	3.32726207338082e-05	0	2.60976916605323e-05
MS00345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.47241052266753e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
